10.1103/PhysRevB.69.214108 z1p3
10.1103/PhysRevB.69.214108 z6w3
10.1103/PhysRevB.69.214108 l2v3
10.1103/PhysRevB.55.4093 k6c2
10.1103/PhysRevB.55.4093 r3b1
10.1103/PhysRevB.55.4093 v3y1
10.1103/PhysRevB.55.4093 f1o2
10.1103/PhysRevA.46.R7355 r6a2
10.1103/PhysRevA.46.R7355 b6c2
10.1103/PhysRevLett.58.1520 f4e3
10.1103/PhysRevLett.58.1520 p2b3
10.1103/PhysRevLett.58.1520 j6y3
10.1103/PhysRevLett.58.1520 f3z2
10.1103/PhysRevLett.58.1520 l6h1
10.1103/PhysRevC.49.941 o6v3
10.1103/PhysRevC.49.941 s1b1
10.1103/PhysRevC.49.941 a3k1
10.1103/PhysRevC.49.941 p1w2
10.1103/PhysRevC.49.941 j5x1
10.1103/PhysRevB.66.092402 h6n1
10.1103/PhysRevB.66.092402 d6t1
10.1103/PhysRevA.9.2569 z4t3
10.1103/PhysRevA.9.2569 j6h3
10.1103/PhysRevA.67.033813 z4k1
10.1103/PhysRevA.67.033813 o5z1
10.1103/PhysRevD.64.095016 p1q2
10.1103/PhysRevD.64.095016 q2n2
10.1103/PhysRevD.64.095016 d1s2
10.1103/PhysRevC.6.34 y6e2
10.1103/PhysRevB.64.024510 p4r1
10.1103/PhysRevB.12.4547 y4d3
10.1103/PhysRevB.12.4547 o3q3
10.1103/PhysRevC.55.726 u5g3
10.1103/PhysRevC.55.726 b5a1
10.1103/PhysRevB.5.3165 u3q3
10.1103/PhysRevB.5.3165 w2p1
10.1103/PhysRevC.36.1197 w3m3
10.1103/PhysRevC.36.1197 b6v3
10.1103/PhysRevC.36.1197 c4t3
10.1103/PhysRevC.36.1197 g3d1
10.1103/PhysRevC.57.3246 y2q2
10.1103/PhysRevC.57.3246 t3j3
10.1103/PhysRevC.57.3246 b2z3
10.1103/PhysRevB.65.045312 u4d3
10.1103/PhysRevB.65.045312 d1u2
10.1103/PhysRevB.65.045312 q5y3
10.1103/PhysRevB.65.045312 r4d2
10.1103/PhysRevE.65.061202 z4d2
10.1103/PhysRevE.65.061202 z5z1
10.1103/PhysRevE.65.061202 e1c1
10.1103/PhysRevC.18.593 w3m3
10.1103/PhysRevC.18.593 g3d1
10.1103/PhysRevA.48.3174 v3z2
10.1103/PhysRevA.29.2301 x4e1
10.1103/PhysRevA.29.2301 v2p3
10.1103/PhysRevB.63.035304 e4z1
10.1103/PhysRevB.63.035304 l6m2
10.1103/PhysRevB.53.13672 s4z3
10.1103/PhysRevB.53.13672 s2k1
10.1103/PhysRevB.53.13672 q6f3
10.1103/PhysRevD.51.6901 u3x2
10.1103/PhysRevLett.93.117204 a4y1
10.1103/PhysRevLett.93.117204 x6c1
10.1103/PhysRevB.61.2525 b1p3
10.1103/PhysRevB.61.2525 c2o2
10.1103/PhysRevD.27.660 m5l3
10.1103/PhysRevD.27.660 e2t2
10.1103/PhysRevC.59.2807 t3b3
10.1103/PhysRevC.59.2807 e3j3
10.1103/PhysRevC.59.2807 y6w1
10.1103/PhysRevB.57.4358 u6a2
10.1103/PhysRevB.57.4358 t4h2
10.1103/PhysRevD.10.308 y2x3
10.1103/PhysRevD.10.308 o3y2
10.1103/PhysRevA.52.3147 z4k1
10.1103/PhysRevA.52.3147 e2d3
10.1103/PhysRevB.60.7585 g5r2
10.1103/PhysRevA.49.4957 d2x2
10.1103/PhysRevA.49.4957 y5t1
10.1103/PhysRevA.49.4957 t1o3
10.1103/PhysRevB.45.3152 o3p1
10.1103/PhysRevB.45.3152 a1f3
10.1103/PhysRevB.45.3152 g4b2
10.1103/PhysRevB.45.3152 u5p1
10.1103/PhysRevD.18.3506 d6s1
10.1103/PhysRevB.18.5859 r2x3
10.1103/PhysRevB.18.5859 v2b1
10.1103/PhysRevA.49.3296 t1k1
10.1103/PhysRevA.49.3296 l6y2
10.1103/PhysRevA.23.2553 z4k1
10.1103/PhysRevA.23.2553 e2s3
10.1103/PhysRevE.65.046123 n4p1
10.1103/PhysRevE.65.046123 d1f2
10.1103/PhysRevB.69.045413 a2r3
10.1103/PhysRevB.69.045413 g4h2
10.1103/PhysRevD.21.521 j4r3
10.1103/PhysRevD.21.521 p2t1
10.1103/PhysRevD.51.5664 b5y1
10.1103/PhysRevLett.91.241302 t5r3
10.1103/PhysRevB.40.10635 d3c1
10.1103/PhysRevB.40.10635 p1w3
10.1103/PhysRevB.40.10635 c5m3
10.1103/PhysRevB.40.10635 h3a2
10.1103/PhysRevB.40.10635 q1x1
10.1103/PhysRevC.26.243 w6l2
10.1103/PhysRevC.26.243 j1s3
10.1103/PhysRevB.20.1706 e3y3
10.1103/PhysRevB.20.1706 q1o1
10.1103/PhysRevB.20.1706 v2k3
10.1103/PhysRevD.52.4099 a1z1
10.1103/PhysRevD.52.4099 o3n3
10.1103/PhysRevD.52.4099 o2d3
10.1103/PhysRevE.68.011605 t6t1
10.1103/PhysRevB.20.1700 s1y1
10.1103/PhysRevB.20.1700 k2x1
10.1103/PhysRevB.20.1700 m1t1
10.1103/PhysRevLett.91.107202 c2o2
10.1103/PhysRevB.40.11168 q4d1
10.1103/PhysRevB.40.11168 w2n3
10.1103/PhysRevD.29.2919 t5h2
10.1103/PhysRevB.70.195413 l1b2
10.1103/PhysRevB.70.195414 y1s3
10.1103/PhysRevB.70.195414 b4s2
10.1103/PhysRevB.70.195414 s4t1
10.1103/PhysRevB.70.195414 v3x3
10.1103/PhysRevB.63.092203 d5y2
10.1103/PhysRevB.63.092203 t4w2
10.1103/PhysRevB.63.092203 r1f1
10.1103/PhysRevC.38.2928 x3f1
10.1103/PhysRevLett.78.1054 v6f1
10.1103/PhysRevLett.78.1054 p5w1
10.1103/PhysRevLett.78.1054 p3z3
10.1103/PhysRevLett.78.1054 o2e3
10.1103/PhysRevD.8.1815 k3x2
10.1103/PhysRevB.48.9114 w2f1
10.1103/PhysRevB.48.9114 d2j3
10.1103/PhysRevE.56.2869 g4x3
10.1103/PhysRevB.62.906 d6z1
10.1103/PhysRevB.62.906 c3s1
10.1103/PhysRevB.62.906 j5w2
10.1103/PhysRevD.33.3790 d5l1
10.1103/PhysRevD.33.3790 h3f2
10.1103/PhysRevD.70.084038 w5y3
10.1103/PhysRevD.70.084038 n6z2
10.1103/PhysRevA.50.5064 f2f2
10.1103/PhysRevA.50.5064 h3g3
10.1103/PhysRevLett.85.2813 c6r2
10.1103/PhysRevLett.85.2813 u6m2
10.1103/PhysRevD.2.1934 m3w1
10.1103/PhysRevD.2.1934 e1z2
10.1103/PhysRevD.2.1934 y2p2
10.1103/PhysRevC.23.2368 n1m2
10.1103/PhysRevC.23.2368 e4o3
10.1103/PhysRevA.66.043812 o4n1
10.1103/PhysRevA.66.043812 z4k1
10.1103/PhysRevLett.77.3681 p3o3
10.1103/PhysRevD.26.3752 n1c2
10.1103/PhysRevB.51.8489 e2z3
10.1103/PhysRevB.51.8489 n1m3
10.1103/PhysRevB.51.8489 l4s1
10.1103/PhysRevA.36.2971 y5c1
10.1103/PhysRevA.36.2971 r5j2
10.1103/PhysRevC.56.2879 r4c2
10.1103/PhysRevC.56.2879 c4s2
10.1103/PhysRevC.56.2879 d3l3
10.1103/PhysRevC.56.2879 l5h3
10.1103/PhysRevA.63.045401 y1s3
10.1103/PhysRevA.63.045401 o4a1
10.1103/PhysRevA.63.045401 f5s3
10.1103/PhysRevC.51.1762 o1c2
10.1103/PhysRevC.51.1762 h3e3
10.1103/PhysRevC.51.1762 h2q2
10.1103/PhysRevD.66.067301 o1v2
10.1103/PhysRevD.66.067301 d2k3
10.1103/PhysRevE.62.7536 s4p2
10.1103/PhysRevE.62.7536 u2d3
10.1103/PhysRevA.67.043807 z4k1
10.1103/PhysRevA.67.043807 q1w1
10.1103/PhysRevB.65.214108 q6e1
10.1103/PhysRevB.65.214108 b2j1
10.1103/PhysRevLett.81.228 p5w2
10.1103/PhysRevA.46.2170 d6l1
10.1103/PhysRevA.46.2170 f5f3
10.1103/PhysRevE.50.R3326 g1f3
10.1103/PhysRevE.50.R3326 v4n3
10.1103/PhysRevE.50.R3326 q1e2
10.1103/PhysRevLett.58.889 n4o2
10.1103/PhysRevLett.58.889 b5u2
10.1103/PhysRevD.45.223 v4v1
10.1103/PhysRevB.63.024505 v6a3
10.1103/PhysRevB.63.024505 b1j3
10.1103/PhysRevB.63.024505 w6q1
10.1103/PhysRevB.63.024505 b3a3
10.1103/PhysRevB.63.024505 x4l3
10.1103/PhysRevA.52.2453 k6l2
10.1103/PhysRevA.52.2453 r3g2
10.1103/PhysRevA.52.2453 u4q3
10.1103/PhysRevE.57.345 p6k1
10.1103/PhysRevE.57.345 a3f3
10.1103/PhysRevE.57.345 z6c3
10.1103/PhysRevD.26.3131 d5f3
10.1103/PhysRevD.26.3131 x4s1
10.1103/PhysRevD.26.3131 o2q2
10.1103/PhysRevA.31.3175 z4k1
10.1103/PhysRevA.31.3175 d5g3
10.1103/PhysRevB.35.902 e4b2
10.1103/PhysRevB.49.670 g2t2
10.1103/PhysRevB.49.670 j6k2
10.1103/PhysRevE.69.026408 r3c1
10.1103/PhysRevE.69.026408 a1s1
10.1103/PhysRevD.4.2963 r1v2
10.1103/PhysRevD.4.2963 t3n2
10.1103/PhysRevLett.75.2843 d6l2
10.1103/PhysRevE.64.051507 e1c1
10.1103/PhysRevE.64.051507 t2r3
10.1103/PhysRevA.25.3422 f6v3
10.1103/PhysRevA.25.3422 l4h1
10.1103/PhysRevA.25.3422 d6n2
10.1103/PhysRevE.55.6266 a2o1
10.1103/PhysRevE.55.6266 v2h3
10.1103/PhysRevA.25.3426 l1j3
10.1103/PhysRevA.25.3426 r6p3
10.1103/PhysRevA.30.89 w4l1
10.1103/PhysRevB.27.3081 y5w2
10.1103/PhysRevA.43.521 j4y2
10.1103/PhysRevA.43.521 e6k2
10.1103/PhysRevE.70.066607 s5y3
10.1103/PhysRevE.70.066607 g6o1
10.1103/PhysRevE.70.066607 p2r1
10.1103/PhysRevE.70.066607 n4r2
10.1103/PhysRevE.70.066607 h2u3
10.1103/PhysRevE.70.066607 t2o1
10.1103/PhysRevB.65.233201 s2a2
10.1103/PhysRevB.55.1216 b6k3
10.1103/PhysRevB.55.1216 u3t3
10.1103/PhysRevB.55.1216 y5d2
10.1103/PhysRevB.55.1216 x3b2
10.1103/PhysRevB.55.1216 a3r3
10.1103/PhysRevB.55.1216 v5f2
10.1103/PhysRevC.38.1787 o6v3
10.1103/PhysRevC.38.1787 z6y3
10.1103/PhysRevC.38.1787 g1w3
10.1103/PhysRevC.38.1787 d3k1
10.1103/PhysRevC.38.1787 x3j1
10.1103/PhysRevC.38.1787 s1b1
10.1103/PhysRevC.38.1787 j5x1
10.1103/PhysRevD.31.219 h1j1
10.1103/PhysRevLett.93.120403 h5k1
10.1103/PhysRevLett.93.120403 h4l2
10.1103/PhysRevD.25.2518 f6z1
10.1103/PhysRevE.67.046206 a2q2
10.1103/PhysRevE.63.016404 g4v1
10.1103/PhysRevE.63.016404 m3z2
10.1103/PhysRevE.63.016404 q3v3
10.1103/PhysRevA.30.1311 z4t3
10.1103/PhysRevA.30.1311 t6k1
10.1103/PhysRevA.30.1311 m6z2
10.1103/PhysRevD.9.2465 q2n2
10.1103/PhysRevD.9.2465 s6x2
10.1103/PhysRevA.64.063817 k5a2
10.1103/PhysRevA.64.063817 q3v3
10.1103/PhysRevA.64.063817 g5s2
10.1103/PhysRevLett.52.1617 e4f1
10.1103/PhysRevLett.52.1617 o5q3
10.1103/PhysRevLett.52.1617 t6f2
10.1103/PhysRevB.42.7186 z5k2
10.1103/PhysRevB.42.7186 y6a2
10.1103/PhysRevB.42.7186 u6z3
10.1103/PhysRevC.44.1555 d1o2
10.1103/PhysRevC.44.1555 x2e2
10.1103/PhysRevC.28.2096 v5v2
10.1103/PhysRevC.39.1992 h2q2
10.1103/PhysRevC.39.1992 l6p1
10.1103/PhysRevC.28.2543 s6h2
10.1103/PhysRevC.28.2543 y5g1
10.1103/PhysRevLett.83.710 w5u3
10.1103/PhysRevLett.83.710 t6x3
10.1103/PhysRevLett.83.710 h6z2
10.1103/PhysRevLett.83.2461 e3k1
10.1103/PhysRevLett.83.2461 y1o1
10.1103/PhysRevLett.83.2461 m1r2
10.1103/PhysRevB.65.064418 t6y3
10.1103/PhysRevB.65.064418 o3b2
10.1103/PhysRevE.61.7161 s2v3
10.1103/PhysRevE.61.7161 z2u1
10.1103/PhysRevA.5.392 n4c3
10.1103/PhysRevA.5.392 l6m2
10.1103/PhysRevB.2.3021 k1z1
10.1103/PhysRevA.5.390 t2q3
10.1103/PhysRevA.5.390 m3w3
10.1103/PhysRevD.3.1378 c5t2
10.1103/PhysRevD.3.1378 q5z3
10.1103/PhysRevA.50.4258 z4k1
10.1103/PhysRevA.50.4258 k5w2
10.1103/PhysRevC.32.1406 t3j2
10.1103/PhysRevC.46.1982 s2l3
10.1103/PhysRevC.46.1982 h2m3
10.1103/PhysRevB.6.2642 r6l1
10.1103/PhysRevB.6.2642 q4a1
10.1103/PhysRevB.59.13539 f1d1
10.1103/PhysRevB.59.13539 r4u2
10.1103/PhysRevB.59.13539 b4x3
10.1103/PhysRevB.59.13539 g2m3
10.1103/PhysRevD.46.2982 a6w1
10.1103/PhysRevD.46.2982 s6k3
10.1103/PhysRevC.54.2404 e2v2
10.1103/PhysRevC.54.2404 s3u2
10.1103/PhysRevC.65.014602 l6r3
10.1103/PhysRevC.65.014602 f4a3
10.1103/PhysRevC.65.014602 g3c1
10.1103/PhysRevB.19.1926 w5m2
10.1103/PhysRevB.19.1926 v1o1
10.1103/PhysRevA.62.023809 o4n1
10.1103/PhysRevA.62.023809 z4k1
10.1103/PhysRevB.25.6380 e1g2
10.1103/PhysRevB.25.6380 p4e2
10.1103/PhysRevB.25.6380 u4q1
10.1103/PhysRevD.32.498 s1j3
10.1103/PhysRevD.32.498 b1m2
10.1103/PhysRevA.15.2505 v1k2
10.1103/PhysRevA.15.2505 b1k1
10.1103/PhysRevA.63.023203 q3b3
10.1103/PhysRevA.63.023203 o4a1
10.1103/PhysRevA.63.023203 m3e2
10.1103/PhysRevA.63.023203 s6f2
10.1103/PhysRevLett.92.182301 g6t3
10.1103/PhysRevLett.92.182301 h2c1
10.1103/PhysRevLett.92.182301 a5d1
10.1103/PhysRevLett.92.182301 s1l2
10.1103/PhysRevLett.92.182301 c2o3
10.1103/PhysRevLett.92.182301 t6m3
10.1103/PhysRevLett.92.182301 p1o2
10.1103/PhysRevLett.92.182301 j5m3
10.1103/PhysRevLett.92.182301 f1h2
10.1103/PhysRevLett.92.182301 c6x3
10.1103/PhysRevLett.92.182301 t4w2
10.1103/PhysRevLett.92.182301 m6k1
10.1103/PhysRevLett.92.182301 c6m1
10.1103/PhysRevLett.92.182301 x4a2
10.1103/PhysRevLett.92.182301 w2c1
10.1103/PhysRevLett.92.182301 d5x1
10.1103/PhysRevLett.92.182301 u4m2
10.1103/PhysRevLett.92.182301 h3c2
10.1103/PhysRevLett.92.182301 n6c3
10.1103/PhysRevLett.92.182301 j3g1
10.1103/PhysRevLett.92.182301 h4e1
10.1103/PhysRevLett.92.182301 d1x1
10.1103/PhysRevLett.92.182301 k4q3
10.1103/PhysRevLett.92.182301 p4o2
10.1103/PhysRevLett.92.182301 j2v2
10.1103/PhysRevLett.92.182301 e3h2
10.1103/PhysRevLett.92.182301 k6p3
10.1103/PhysRevLett.92.182301 h1y1
10.1103/PhysRevLett.92.182301 f4d1
10.1103/PhysRevLett.92.182301 d5s1
10.1103/PhysRevLett.92.182301 o2z3
10.1103/PhysRevLett.92.182301 u6d1
10.1103/PhysRevLett.92.182301 g5u1
10.1103/PhysRevLett.92.182301 c4z3
10.1103/PhysRevLett.92.182301 r4q2
10.1103/PhysRevLett.92.182301 c1f2
10.1103/PhysRevLett.92.182301 p6k2
10.1103/PhysRevLett.92.092301 g6t3
10.1103/PhysRevLett.92.092301 h2c1
10.1103/PhysRevLett.92.092301 e4v2
10.1103/PhysRevLett.92.092301 a5d1
10.1103/PhysRevLett.92.092301 r6u3
10.1103/PhysRevLett.92.092301 s1l2
10.1103/PhysRevLett.92.092301 c2o3
10.1103/PhysRevLett.92.092301 t6m3
10.1103/PhysRevLett.92.092301 p1o2
10.1103/PhysRevLett.92.092301 j5m3
10.1103/PhysRevLett.92.092301 r2g3
10.1103/PhysRevLett.92.092301 t4w2
10.1103/PhysRevLett.92.092301 m6k1
10.1103/PhysRevLett.92.092301 w1k1
10.1103/PhysRevLett.92.092301 c6m1
10.1103/PhysRevLett.92.092301 x4a2
10.1103/PhysRevLett.92.092301 w2c1
10.1103/PhysRevLett.92.092301 d5x1
10.1103/PhysRevLett.92.092301 u4m2
10.1103/PhysRevLett.92.092301 h3c2
10.1103/PhysRevLett.92.092301 n6c3
10.1103/PhysRevLett.92.092301 j3g1
10.1103/PhysRevLett.92.092301 h4e1
10.1103/PhysRevLett.92.092301 d1x1
10.1103/PhysRevLett.92.092301 k4q3
10.1103/PhysRevLett.92.092301 p4o2
10.1103/PhysRevLett.92.092301 j2v2
10.1103/PhysRevLett.92.092301 e3h2
10.1103/PhysRevLett.92.092301 c4l2
10.1103/PhysRevLett.92.092301 k6p3
10.1103/PhysRevLett.92.092301 g4j2
10.1103/PhysRevLett.92.092301 h1y1
10.1103/PhysRevLett.92.092301 f4d1
10.1103/PhysRevLett.92.092301 d5s1
10.1103/PhysRevLett.92.092301 f2r3
10.1103/PhysRevLett.92.092301 o2z3
10.1103/PhysRevLett.92.092301 u6d1
10.1103/PhysRevLett.92.092301 g5u1
10.1103/PhysRevLett.92.092301 c4z3
10.1103/PhysRevLett.92.092301 r4q2
10.1103/PhysRevLett.92.092301 c1f2
10.1103/PhysRevLett.92.092301 p6k2
10.1103/PhysRevC.68.031901 g4n2
10.1103/PhysRevC.68.031901 d1r1
10.1103/RevModPhys.71.847 d4y1
10.1103/PhysRevD.34.1859 s5c2
10.1103/PhysRevC.64.041302 d2n1
10.1103/PhysRevC.64.041302 l5f1
10.1103/PhysRevC.64.041302 q1f3
10.1103/PhysRevC.64.041302 b4h1
10.1103/PhysRevB.41.6272 e2g3
10.1103/PhysRevE.49.3504 w1t3
10.1103/PhysRevE.65.031108 r1o1
10.1103/PhysRevE.65.031108 f2c2
10.1103/PhysRevD.40.3118 o5k1
10.1103/PhysRevLett.87.174501 a5g1
10.1103/PhysRevA.27.1164 s4s3
10.1103/PhysRevA.37.1095 x5u2
10.1103/PhysRevA.37.1095 y3d3
10.1103/PhysRevA.37.1095 e1k3
10.1103/PhysRevA.48.2084 m2k2
10.1103/PhysRevA.48.2084 d1k2
10.1103/PhysRevE.61.1648 z2n2
10.1103/PhysRevE.61.1648 h3u3
10.1103/PhysRevE.61.1648 q3p3
10.1103/PhysRevD.37.3543 a4w3
10.1103/PhysRevD.37.3543 w5h3
10.1103/PhysRevB.65.024410 r6p1
10.1103/PhysRevB.65.024410 g1f3
10.1103/PhysRevB.65.024410 p5b3
10.1103/PhysRevB.65.024410 p2d3
10.1103/PhysRevB.65.024410 f1d1
10.1103/PhysRevB.65.024410 o5p3
10.1103/PhysRevD.59.114012 y1x2
10.1103/PhysRevD.53.2248 x2z3
10.1103/PhysRevB.45.13072 a6z2
10.1103/PhysRevLett.63.337 l2s3
10.1103/PhysRevD.55.2792 o3d3
10.1103/PhysRevB.43.2401 y6p1
10.1103/PhysRevB.43.2401 y4o2
10.1103/PhysRevB.43.2401 r1f3
10.1103/PhysRevB.46.14713 w6u1
10.1103/PhysRevB.46.14713 y2v1
10.1103/PhysRevD.69.014014 o1o1
10.1103/PhysRevA.51.5012 o2l3
10.1103/PhysRevA.51.5012 h1s1
10.1103/PhysRevA.70.023802 z4k1
10.1103/PhysRevA.70.023802 o1u1
10.1103/PhysRevB.1.931 s1k1
10.1103/PhysRevB.1.931 o5p1
10.1103/PhysRevB.31.2033 d4a2
10.1103/PhysRevB.31.2033 q4e1
10.1103/PhysRevD.65.084011 v5l2
10.1103/PhysRevD.65.084011 l3k1
10.1103/PhysRevB.70.144509 b1j3
10.1103/PhysRevE.66.031710 c1z2
10.1103/PhysRevE.66.031710 p3t1
10.1103/PhysRevE.66.031710 x6k1
10.1103/PhysRevA.43.4540 q5v1
10.1103/PhysRevA.43.4540 f6z3
10.1103/PhysRevA.43.4540 r4l3
10.1103/PhysRevB.44.13074 r3c3
10.1103/PhysRevB.44.13074 c5l1
10.1103/PhysRevD.69.076009 x2l2
10.1103/PhysRevD.69.076009 y5p2
10.1103/PhysRevC.33.2163 v3p2
10.1103/PhysRevB.68.024410 p5d1
10.1103/PhysRevB.68.024410 d2s1
10.1103/PhysRevA.43.1389 b5d2
10.1103/PhysRevA.43.1389 w5p2
10.1103/PhysRevB.67.212401 t6y3
10.1103/PhysRevB.42.1205 g3h2
10.1103/PhysRevB.42.1205 n2j2
10.1103/PhysRevB.42.9185 r4j2
10.1103/PhysRevB.42.9185 v2b1
10.1103/PhysRevB.42.9185 m3u1
10.1103/PhysRevC.54.1221 v6v1
10.1103/PhysRevC.54.1221 b3a3
10.1103/PhysRevC.41.1184 l5f2
10.1103/PhysRevC.41.1184 s4p3
10.1103/PhysRevB.70.075403 o3p1
10.1103/PhysRevB.70.075403 o2v1
10.1103/PhysRevB.70.075403 x2v1
10.1103/PhysRevB.70.075403 a1f3
10.1103/PhysRevD.5.2835 v5o2
10.1103/PhysRevD.5.2835 n5a1
10.1103/PhysRevLett.80.1841 q5w2
10.1103/PhysRevLett.80.1841 v1c3
10.1103/PhysRevA.28.1825 l2p3
10.1103/PhysRevA.28.1825 f5j3
10.1103/PhysRevA.28.1825 x2v1
10.1103/PhysRevD.55.7563 v4s2
10.1103/PhysRevD.57.6618 j1b2
10.1103/PhysRevD.57.6618 x1u1
10.1103/PhysRevA.38.6419 c5w1
10.1103/PhysRevA.38.6419 a4c3
10.1103/PhysRevA.38.6419 u6c2
10.1103/PhysRevLett.38.498 j1a3
10.1103/PhysRevB.49.15017 e2h1
10.1103/PhysRevB.49.15017 d5q3
10.1103/PhysRevB.49.15017 w6n3
10.1103/PhysRevB.49.15017 v6r1
10.1103/PhysRevD.15.1977 z4v2
10.1103/PhysRevB.57.11870 g5d1
10.1103/PhysRevB.57.11870 y5s1
10.1103/PhysRevB.57.11870 u5b1
10.1103/PhysRevB.4.4379 k4e2
10.1103/PhysRevB.4.4379 b4t1
10.1103/PhysRevB.4.4379 v1o1
10.1103/PhysRevB.35.2029 a2o1
10.1103/PhysRevB.35.2029 k5e3
10.1103/PhysRevB.35.2029 g6z3
10.1103/PhysRevD.68.023522 h3r1
10.1103/PhysRevD.68.023522 p6s2
10.1103/PhysRevD.68.023522 l4x3
10.1103/PhysRevC.51.2439 h5r1
10.1103/PhysRevC.51.2439 w5b1
10.1103/PhysRevC.51.2439 n2y3
10.1103/PhysRevC.26.2678 v1u3
10.1103/PhysRevC.26.2678 y2x3
10.1103/PhysRevA.59.740 z4k1
10.1103/PhysRevA.59.740 p3c1
10.1103/PhysRevE.55.4982 c1e1
10.1103/PhysRevA.69.023603 e2m2
10.1103/PhysRevA.69.023603 x2s1
10.1103/PhysRevD.20.601 g6t3
10.1103/PhysRevD.20.601 a2a1
10.1103/PhysRevD.20.601 b4p3
10.1103/PhysRevD.20.601 l5l1
10.1103/PhysRevD.20.601 p4e1
10.1103/PhysRevD.20.601 y6u2
10.1103/PhysRevD.20.601 w2h1
10.1103/PhysRevD.20.601 o2v1
10.1103/PhysRevD.20.601 l1z1
10.1103/PhysRevD.20.601 a2p2
10.1103/PhysRevD.55.7307 e3w1
10.1103/PhysRevD.55.7307 c4v2
10.1103/PhysRevB.51.1922 o5u3
10.1103/PhysRevB.51.1922 x1r3
10.1103/PhysRevB.69.212102 b4z1
10.1103/PhysRevB.69.212102 q4v1
10.1103/PhysRevB.69.212102 b3a3
10.1103/PhysRevB.69.212102 m4q3
10.1103/PhysRevA.47.1407 r3j3
10.1103/PhysRevA.47.1407 w5u3
10.1103/PhysRevD.29.1399 d5f3
10.1103/PhysRevD.29.1399 m4d2
10.1103/PhysRevD.46.786 k6y1
10.1103/PhysRevD.46.786 a5o1
10.1103/PhysRevA.17.1058 x5c1
10.1103/PhysRevA.17.1058 k4p2
10.1103/PhysRevA.17.1058 g2u1
10.1103/PhysRevA.17.1058 j5x2
10.1103/PhysRevC.8.1154 a2g1
10.1103/PhysRevC.8.1154 p5u1
10.1103/PhysRevB.66.132204 b4s2
10.1103/PhysRevB.66.132204 r3c3
10.1103/PhysRevB.66.132203 b4s2
10.1103/PhysRevB.66.132203 b3a3
10.1103/PhysRevA.41.3969 y5t1
10.1103/PhysRevA.41.3969 o5n3
10.1103/PhysRevA.41.3969 j4y2
10.1103/PhysRevA.41.3969 h1p2
10.1103/PhysRevB.37.8370 o5l1
10.1103/PhysRevB.37.8370 o3u2
10.1103/PhysRevB.37.8370 n6m3
10.1103/PhysRevB.37.8370 c4y1
10.1103/PhysRevA.17.43 k3w2
10.1103/PhysRevA.17.43 g4s3
10.1103/PhysRevC.49.142 y4x2
10.1103/PhysRevC.49.142 l3a2
10.1103/PhysRevD.18.676 y4f1
10.1103/PhysRevD.18.676 x2w2
10.1103/PhysRevD.18.676 a6d2
10.1103/PhysRevA.44.5460 d5o1
10.1103/PhysRevA.44.5460 o4a1
10.1103/PhysRevA.44.5460 x4b1
10.1103/PhysRevA.44.5460 f1w1
10.1103/PhysRevC.3.992 l5y2
10.1103/PhysRevC.3.992 m3v3
10.1103/PhysRevB.65.144406 m5x3
10.1103/PhysRevB.65.144406 l3f3
10.1103/PhysRevA.19.899 b6o3
10.1103/PhysRevA.19.899 k5g3
10.1103/PhysRevC.67.024603 k4d1
10.1103/PhysRevC.67.024603 q2v2
10.1103/PhysRevC.67.024603 w3v3
10.1103/PhysRevC.67.024603 b6g3
10.1103/PhysRevC.67.024603 x1f1
10.1103/PhysRevC.67.024603 r6t1
10.1103/PhysRevC.67.024603 h5m3
10.1103/PhysRevC.67.024607 x6x1
10.1103/PhysRevC.67.024607 u2q3
10.1103/PhysRevC.67.024607 z2u1
10.1103/PhysRevC.67.024607 w2u3
10.1103/PhysRevB.59.4364 o2e1
10.1103/PhysRevD.46.871 e4r2
10.1103/PhysRevLett.93.115702 r1a1
10.1103/PhysRevLett.93.115702 k1r3
10.1103/PhysRevE.53.2603 u4l1
10.1103/PhysRevB.67.132406 k4c2
10.1103/PhysRevB.67.132406 t1v2
10.1103/PhysRevB.67.132406 t4h2
10.1103/PhysRevD.65.073001 w1f3
10.1103/PhysRevD.65.073001 f1b2
10.1103/PhysRevD.65.073001 u2g3
10.1103/PhysRevB.50.5329 m5d3
10.1103/PhysRevD.12.3302 r4o3
10.1103/PhysRevB.19.1248 u3q3
10.1103/PhysRevB.19.1248 s2v1
10.1103/PhysRevA.42.6912 a3r2
10.1103/PhysRevA.42.6912 o4k3
10.1103/PhysRevA.47.2276 d5g3
10.1103/PhysRevB.62.8608 w4c1
10.1103/PhysRevB.62.8608 q5s2
10.1103/PhysRevE.53.5477 t2f1
10.1103/PhysRevE.53.5477 n3d3
10.1103/PhysRevE.53.5477 o4w3
10.1103/PhysRevE.53.140 d4y1
10.1103/PhysRevE.53.140 m5e2
10.1103/PhysRevD.26.618 j1h2
10.1103/PhysRevD.26.618 b4b3
10.1103/PhysRevC.47.1120 r4c2
10.1103/PhysRevC.47.1120 c4s2
10.1103/PhysRevC.47.1120 l5h3
10.1103/PhysRevC.47.1120 k6v3
10.1103/PhysRevC.47.1120 x6l1
10.1103/PhysRevD.6.3270 t1t3
10.1103/PhysRevB.60.6234 t3k1
10.1103/PhysRevB.60.6234 z4n3
10.1103/PhysRevA.49.1623 t2e1
10.1103/PhysRevA.49.1623 e3e2
